,Sentiment
25798,2
4375,2
30444,0
5164,0
31295,2
23163,2
32369,1
34648,1
25044,0
40513,2
2450,2
13992,2
21612,2
25306,2
8432,0
3261,2
22788,1
32073,1
23213,2
25918,1
24456,2
37913,1
26800,1
5765,0
11395,2
31753,0
4814,1
16711,2
29420,0
24597,2
5360,1
40742,2
12931,1
6368,2
26191,0
30388,2
5494,2
19225,0
15850,0
13390,0
11652,1
12674,0
29163,1
33716,2
17633,2
30486,1
32746,0
29642,2
2962,1
21761,1
16608,0
8271,0
36677,0
22555,2
8960,0
3731,2
7638,2
38775,0
10785,0
11771,2
30291,1
11049,2
24248,0
32036,0
32956,2
1425,1
6801,0
19608,0
7703,2
8576,1
3383,1
38884,2
7737,0
20359,1
28349,2
36280,0
32695,2
14252,1
37314,1
24809,0
32897,1
30238,1
7366,2
10288,1
5403,2
36301,2
7899,0
4638,0
22358,1
2354,2
23325,0
1395,1
38879,2
13355,0
2216,0
22880,1
15343,0
26139,1
32735,1
11660,2
21134,0
30714,1
22933,0
24598,1
8453,2
776,0
37272,2
33613,0
25811,2
32803,0
8707,0
20534,2
23676,2
20498,2
36180,1
18511,2
1741,2
33554,2
37785,1
24646,0
3100,2
17141,0
30639,0
29955,1
16067,1
8604,0
34721,1
11298,0
28431,1
5092,2
11318,0
14833,0
10568,1
27546,0
30031,0
21726,2
11072,2
23952,0
29873,1
26067,1
22934,2
32713,1
16435,1
27489,0
9318,1
9889,0
35151,2
37967,1
14708,2
28573,0
9103,2
37354,2
3872,2
25395,1
37758,1
27964,0
7501,0
31678,0
36894,0
9878,0
32145,2
4425,2
18807,2
29041,0
27853,2
39343,2
34442,2
11192,2
5546,2
17183,2
39694,0
36190,0
20618,0
28271,0
23413,2
28953,0
21984,2
3694,2
5614,1
3635,0
33075,1
6658,2
31922,2
5330,0
24310,0
5121,2
19461,2
27689,2
6084,2
29481,2
2905,1
12134,0
17478,1
22858,0
24428,0
23384,1
13131,2
24491,2
15395,0
40599,2
7824,0
38631,0
27227,1
30795,1
10324,0
3963,1
32199,1
15445,0
948,2
20750,0
37408,1
39645,0
17253,2
32358,1
791,1
3702,2
23652,2
29404,0
25287,2
11212,1
39532,2
23205,2
31705,0
14719,0
35902,0
3437,0
23039,1
24004,2
35684,2
24407,0
23903,2
37753,1
35425,2
21182,0
13776,2
33138,2
5820,2
25625,2
25841,2
31729,2
14809,2
19861,0
2449,0
22822,0
12514,2
20596,2
30607,2
23523,0
19650,1
15716,1
15941,1
27088,0
36418,1
39934,0
14466,2
15419,2
24266,2
28380,0
5030,2
26159,1
25885,0
34828,2
25073,1
11323,1
9332,1
28301,0
1508,0
8174,0
38499,0
5995,0
29506,2
27365,2
4556,2
16163,0
15759,0
12895,0
37530,1
34017,2
550,0
24279,0
10878,2
1160,0
34013,1
5171,0
19166,1
2842,2
3199,0
3185,0
1233,2
15210,1
32585,2
19135,2
23134,0
4843,0
37822,2
25623,2
13440,1
2209,0
30845,0
31977,0
3785,1
11588,1
9342,0
4707,2
20815,0
2875,2
16421,2
25581,1
31879,2
40417,2
36959,2
11287,1
13418,2
16610,0
18542,2
5100,1
33515,2
19279,1
4073,0
32682,2
36599,0
6313,2
23861,2
23824,1
27610,2
26045,0
26269,1
12581,0
36698,2
5424,0
2621,1
2610,0
28729,0
20708,2
31830,1
16215,1
28603,1
4597,0
39764,1
9282,1
34420,0
8613,2
11698,2
38546,1
35809,2
24505,1
15483,2
19822,0
38434,0
17023,0
26038,2
30725,0
24585,0
26237,2
35102,0
3741,2
36460,2
22080,2
16682,1
24088,2
30213,2
38102,0
7956,0
5907,0
24651,2
32032,2
32415,2
17715,2
25796,2
28884,2
1146,2
11196,2
11753,0
15324,0
12343,0
27606,2
14179,0
24816,2
13076,0
1746,2
1128,2
26063,2
16540,0
31668,0
14479,0
32960,0
18610,2
23569,1
8345,0
34101,0
10069,2
3293,2
3692,1
23932,2
34780,0
19433,0
19755,1
11462,0
23409,2
7147,2
3309,2
13987,0
16509,2
15110,2
13254,0
9203,2
17210,1
25326,2
4106,2
27447,2
37744,0
32967,1
24038,0
21880,2
17219,2
34314,0
13984,2
12864,0
2023,2
40234,2
22278,1
17450,1
25490,2
9578,1
27438,0
6942,1
36744,0
36314,1
25862,2
17350,0
9898,2
4709,2
24482,2
3080,2
32524,0
29261,2
12993,2
1781,0
20899,0
40403,1
9324,0
17918,1
23549,1
22471,1
17589,2
27896,0
8377,2
0,2
28259,0
2383,2
3277,0
20215,2
37639,1
9855,0
23235,2
2098,2
4827,0
20465,2
16516,2
40511,2
31431,1
40305,2
13343,1
15212,0
37960,0
11884,2
18194,0
17442,2
23911,0
34977,1
5584,2
3290,0
20599,0
6793,2
8530,0
20883,2
39098,0
40921,2
11307,1
33542,2
33030,2
32928,2
30597,2
1531,2
33537,2
37377,1
21600,0
31726,2
24882,2
19304,1
12475,2
37056,1
5554,0
34522,2
39231,1
15322,1
23430,2
33379,0
25703,2
16935,2
35894,1
1780,0
17894,1
13315,2
18210,2
19214,0
19295,1
6789,0
29732,0
35141,2
20325,1
3775,0
35094,2
30030,2
33491,0
38652,2
24629,1
13466,0
4853,2
24676,1
29087,1
12407,2
6331,0
16373,0
30487,2
12665,1
3639,0
24947,2
30492,0
19680,0
30755,2
20594,0
1561,1
22652,1
14450,2
5538,2
2387,0
29018,2
25254,0
6424,2
33577,2
39724,2
25170,1
16740,2
34693,2
37105,0
27586,1
40283,1
15768,0
17661,1
32759,1
4715,2
18251,1
20656,0
15029,2
39878,0
35855,2
19323,2
2447,0
14755,2
18545,2
29303,1
37003,1
6361,0
30773,0
30502,2
7286,2
7524,0
34404,2
3519,1
27973,2
2683,0
26490,1
8943,2
14459,2
21910,0
38423,2
38059,0
35551,2
39797,2
27855,0
3193,0
21232,0
22044,2
26719,0
23765,0
39304,2
571,0
35668,2
3642,0
30630,0
23983,2
16523,0
2189,2
18799,2
28791,1
37209,0
20150,0
28040,2
20122,0
34083,1
28306,2
6585,0
36919,0
13147,2
19904,1
2105,2
22807,0
18289,2
9573,1
35585,2
1794,2
25266,2
23746,0
3722,0
13038,0
37582,2
28186,0
2289,2
12151,0
6669,2
9755,0
18079,0
13387,0
1431,0
33004,2
8552,2
2370,2
6880,0
31109,0
15925,2
6083,2
9797,2
5002,0
16198,2
24667,2
17154,1
29020,2
40207,2
40567,0
33820,0
20047,1
8667,2
39997,1
25411,2
24511,1
13211,2
992,2
9294,1
2434,0
18861,2
8294,0
17254,0
5398,1
8883,2
34921,2
1180,1
17895,2
16029,0
17549,2
27276,0
2942,1
1058,0
33686,1
29321,2
26769,1
10089,0
15767,2
16757,1
33067,1
16556,2
29267,2
36240,1
12913,0
13255,2
15721,2
20332,2
39707,1
12009,0
23547,1
15546,2
11094,0
12310,2
17149,2
39652,2
31065,0
35939,0
21669,2
14689,2
37989,2
11303,1
15613,0
12126,0
24963,0
39259,0
28282,2
24820,0
15964,0
2813,2
35800,2
19727,2
36971,0
29616,1
38760,2
2099,0
7971,2
11039,0
13473,0
21360,2
11255,2
3644,0
4672,2
32981,0
10216,0
33553,2
31103,0
14994,0
28596,2
11927,2
9002,0
37201,2
2533,2
10496,0
28704,2
13959,0
32943,2
29190,2
25601,0
18404,2
11027,1
7671,2
31906,2
16244,2
16604,0
6544,2
33215,2
8089,2
15496,0
3815,1
6574,1
28497,0
36378,2
13049,0
6013,2
11946,1
2619,1
18498,1
17573,0
19096,2
28315,2
13239,2
24033,2
21066,0
20892,0
35595,2
6440,2
10388,2
34353,2
15489,2
13199,2
16401,0
40358,2
25334,1
6418,2
10264,1
3914,0
19000,0
18501,0
22362,2
35391,2
9126,2
22429,1
24390,0
9044,0
6065,0
31742,0
5701,2
40262,0
4915,1
13989,1
28141,2
36973,2
37251,1
21865,1
18076,2
19469,2
11538,2
24814,2
17600,2
33633,0
14452,0
16448,2
29810,0
14260,2
13713,2
293,0
5050,2
38363,0
24045,0
23948,1
15149,0
33388,2
14767,2
416,1
11964,2
16256,0
11653,2
21604,0
5982,0
7070,1
31889,2
6207,2
15054,2
31511,0
28213,1
32526,1
32683,2
23853,2
11400,0
14846,0
13323,0
41121,0
3285,2
35597,2
24514,2
11564,2
30449,0
31218,1
16423,2
17708,2
13361,0
8347,2
5797,2
21567,2
17945,2
28942,0
15953,1
26485,1
18493,0
8317,0
25340,2
5500,0
23248,2
7634,2
37039,2
4645,2
33399,2
22041,0
39475,2
3503,0
16288,0
167,2
5914,0
13039,0
940,0
14190,0
8171,0
7328,1
18371,1
23769,0
15182,2
35330,1
38757,0
22030,2
4072,0
1360,2
16222,2
16204,0
20263,0
21872,2
17294,2
13019,2
39857,2
15970,0
38628,0
33428,0
3499,0
40259,2
25440,2
33733,0
11093,1
4769,2
32561,2
2787,2
3592,0
13953,0
23675,2
18150,0
8054,0
26795,2
35525,1
28994,2
17987,2
14960,0
11272,1
36427,0
5393,1
13581,0
219,0
11447,0
14262,0
30551,0
22711,0
33206,1
36109,0
5828,2
11595,0
9845,2
23918,0
39656,2
1362,0
36644,2
28907,2
27558,0
4836,0
29194,2
23456,0
11070,0
22958,0
16259,2
15247,2
7132,0
3826,1
25555,2
19008,0
34376,1
27359,0
16412,2
40584,0
13208,0
14097,0
4909,2
20031,2
27745,0
33114,1
28356,2
6301,1
25004,2
39134,0
1517,2
11928,1
39783,2
33339,0
39671,0
20280,1
6002,0
14829,1
38153,0
23481,2
2957,0
9665,0
35199,0
34576,0
19944,0
11099,0
15834,1
26421,0
695,0
4347,0
37796,0
9831,2
21748,2
7372,2
38598,0
15891,1
13017,2
16092,0
31136,0
38763,0
205,2
29326,0
16915,2
31249,2
34825,2
21946,2
15238,2
39207,1
16781,2
35984,0
3429,0
24579,2
1591,1
35371,2
17198,0
26019,0
39175,2
23330,0
29408,1
3406,1
31563,2
26151,0
3981,0
29219,2
9941,0
11040,0
37606,0
22194,0
16704,0
28957,0
20885,2
1580,0
14848,0
26360,2
25949,1
4752,0
9689,2
11972,2
6610,1
7714,2
24326,2
24625,1
25890,2
17833,0
31850,0
36037,0
994,2
16728,1
10375,2
8872,2
21245,2
37394,1
1578,1
27695,2
41057,0
35889,1
11243,0
28427,2
29540,2
11897,0
29949,2
18831,0
13412,2
33730,2
25714,2
2884,0
40732,2
22229,2
32480,2
18225,0
1274,2
1751,1
17988,2
38701,2
32418,2
33622,0
17993,2
39384,1
27541,0
40731,2
39824,2
12585,0
213,0
11350,1
26432,0
33,0
14537,0
38296,2
33935,2
33385,0
22437,2
11793,2
4929,2
29789,0
40347,2
37868,2
14494,0
19889,1
36213,2
29532,1
40495,2
32767,1
34418,1
10206,0
35729,0
11159,0
11761,0
20208,0
18522,0
14058,1
17494,0
18755,2
16752,1
29606,2
2059,2
29989,2
18896,0
6742,0
16839,2
16142,2
2066,2
13827,2
23763,1
25895,2
35136,0
13862,2
17066,0
22469,1
10238,1
18791,0
19003,2
29483,2
8983,0
11180,0
19337,0
30018,2
38451,2
33521,0
33393,2
4435,0
6802,2
30729,0
9224,2
21026,2
38137,0
2786,2
31217,0
18261,0
16417,2
31413,2
17560,0
35185,2
23521,2
19418,2
7106,0
40435,1
8389,2
6807,2
11288,2
35774,0
22243,0
28398,2
29289,2
28695,2
7385,0
20235,2
18931,2
623,1
40372,0
25274,0
38965,0
20620,0
11552,1
4541,2
26599,2
7711,0
37280,2
35854,2
4449,0
6804,2
33447,0
11979,1
23136,2
2998,1
30139,2
32774,2
4326,2
37273,2
18169,2
37041,2
14170,2
8888,1
15005,0
37778,1
27299,2
6790,0
5189,1
21989,2
31154,0
40269,0
32041,0
11091,2
38290,2
28320,2
31167,1
39095,0
13674,0
28400,0
6134,0
17587,0
40915,2
16010,2
1185,0
26632,1
15653,2
8178,0
41117,2
6433,0
35972,2
11924,2
36096,2
4355,2
17821,1
2744,0
8187,2
25393,2
37825,0
36508,1
38727,1
12569,0
1787,1
19130,2
17358,2
24705,1
19396,1
28475,0
10559,2
10846,2
19942,2
27576,2
26198,1
12702,0
2215,0
6576,2
21337,1
10692,2
19856,1
17371,0
17620,2
8448,0
6169,0
40831,1
23312,0
1081,1
40959,2
36393,2
13460,0
12592,2
21830,2
31059,1
31337,1
36646,1
36603,1
5309,0
2574,2
36789,2
16986,2
26195,2
15111,0
22736,0
2305,2
26971,0
31302,0
36617,1
32311,1
37135,0
3576,1
7865,1
8897,0
9842,0
20717,0
30125,1
19300,2
35743,2
33981,2
22882,2
23512,0
11631,0
38634,0
6239,0
3984,2
20817,1
39075,1
29771,2
27086,2
243,0
36089,0
13474,1
37581,0
23998,2
18043,2
30628,0
1964,2
10014,1
36780,2
3226,0
21651,0
25168,1
13435,0
27797,1
37342,0
1962,2
18777,0
3118,0
29254,2
40133,0
26856,2
29266,0
11067,0
40856,0
21106,0
20840,0
3524,1
29165,2
1344,2
16194,2
40406,0
32599,1
27934,2
31116,2
34121,1
29767,0
15733,0
30684,2
29925,0
36065,2
21412,1
35320,2
19186,0
30811,1
27555,0
20468,2
39420,0
37761,1
21916,0
39212,1
31108,0
3591,0
36588,2
6887,2
9029,0
21351,2
31071,0
20292,0
30211,2
24423,0
8668,2
16836,2
27206,1
38737,0
31243,2
11892,0
27307,0
15371,0
27718,0
26036,1
39953,1
6096,2
30519,1
10634,2
37546,0
9596,2
138,2
24078,1
18301,0
903,2
29489,1
7794,1
32217,0
37548,2
9425,2
34875,1
13158,2
7888,0
3230,2
39159,0
35007,2
11869,0
12951,0
27525,2
33859,2
15789,0
17646,0
4572,2
19257,2
19348,1
18201,2
5570,0
15248,0
3969,2
22239,1
34171,1
27295,1
32157,0
24696,1
5558,2
9574,1
37651,2
5781,0
6059,2
1954,0
35720,2
10286,0
1303,0
22742,0
8399,0
30272,1
10726,0
35994,1
20685,0
23383,0
5557,2
36022,0
17796,1
32785,2
31926,2
3070,2
37941,2
27159,2
16045,1
27870,0
3333,2
19670,0
8216,2
14120,2
20132,2
19393,0
10802,1
27681,0
33304,2
8181,0
27112,0
32014,2
34134,2
34454,0
33293,0
29505,1
9727,0
9522,0
33062,0
29392,0
23004,1
19147,2
9188,0
24516,0
22470,1
18835,2
12486,0
24547,0
5236,1
4306,0
19743,0
31899,2
13691,1
25575,2
15281,0
24574,0
35246,2
3312,2
27247,0
3310,1
40974,1
11129,2
1870,2
29063,0
32465,2
7841,0
6997,2
21876,0
23871,0
6699,0
2508,2
21428,0
22006,0
2543,0
26027,2
2058,2
3636,0
11889,1
9970,0
12081,0
36869,1
27575,2
9061,2
26556,0
29121,2
6177,2
9510,2
10683,0
30116,1
28420,0
14924,0
29709,0
27984,2
29757,1
8784,0
31909,1
36119,1
6684,0
6279,0
29795,2
33692,2
24328,2
25360,0
28976,1
8800,0
35365,2
17028,0
22203,0
27782,0
19931,2
34727,1
3382,0
38427,1
10538,2
35769,2
12547,2
36808,0
4854,2
10514,0
19705,2
19860,0
20575,2
6249,2
30550,2
18130,2
3059,2
34144,2
9125,0
28206,0
14457,2
7199,1
29349,0
40178,1
32829,0
8948,0
8814,0
14780,2
39919,0
15868,0
27260,0
3776,0
38484,2
29674,0
31400,2
3400,2
28350,0
6555,2
17664,2
6437,2
9043,2
19326,1
341,1
3103,2
19015,2
30134,1
34290,2
28852,2
19633,2
6143,0
21846,0
40820,2
28006,2
11582,0
27113,2
12234,1
22422,0
20808,2
3831,0
20046,0
20407,0
4109,2
31960,0
10194,2
8248,1
20230,2
29134,2
34247,2
78,2
22257,2
7023,2
28248,0
29088,2
32658,1
24968,2
36139,0
5728,0
6314,2
7663,2
13182,2
30262,0
38008,0
17651,2
242,2
14642,1
7884,1
38065,0
5679,0
6216,2
9199,0
1136,1
1944,2
5693,2
479,2
24717,0
37483,1
18342,2
38456,1
19094,0
4962,0
1761,2
23616,1
16191,1
27598,2
10377,0
3237,2
21785,0
11090,2
2731,2
10651,0
10258,2
21349,0
12169,2
9131,0
12280,2
29953,2
27048,2
16637,2
16887,2
33003,2
36450,1
31133,2
36708,0
29011,0
27319,2
4258,1
2517,0
494,2
11693,0
13032,0
27936,0
21485,2
6487,2
22969,0
27160,2
24479,0
22554,1
33249,0
13861,2
23104,2
30477,2
22045,2
39716,0
4519,1
25740,2
2348,2
40354,1
18562,2
5212,1
15133,2
19010,0
20736,2
31114,0
14027,0
35587,1
16228,0
7288,0
26256,0
18709,2
7271,2
9094,0
19563,0
7144,1
29634,1
40992,2
3143,2
2312,2
28568,0
16489,2
23180,1
8967,2
19602,2
1375,2
9992,2
35083,2
6757,2
14582,0
22234,1
27998,0
23227,2
22327,0
6146,1
10865,0
26071,2
24770,2
27290,0
19900,0
5762,1
4808,2
25805,2
10642,0
10619,2
30842,2
29689,2
11991,0
36782,0
21678,2
9194,0
11121,0
23389,2
32292,0
7065,2
39440,2
10621,2
25628,2
20115,0
19773,0
28414,1
29283,2
1102,0
32412,1
29245,0
31035,2
2426,2
13331,0
35996,2
34547,0
21109,1
22790,0
26177,2
1602,0
33640,0
32663,2
9902,2
8792,2
38561,2
8344,2
18510,1
31843,2
21831,2
27154,0
30770,2
2549,0
19028,1
15411,2
30885,1
23829,2
1801,2
27063,1
24682,0
11828,1
13454,0
27671,2
39307,0
31950,1
30143,1
19315,1
28074,2
35427,0
39424,0
34771,2
19178,2
8383,1
36274,1
14515,2
2347,0
20178,0
21394,1
15917,2
4333,0
1749,0
31425,1
4211,2
21129,2
17131,2
37682,2
4833,1
38302,2
35410,2
5218,2
20484,2
5256,0
38583,2
21341,2
17528,1
39429,0
30314,1
29461,2
35868,2
7791,2
33663,0
14851,2
40603,0
28298,0
11131,0
22911,1
3555,2
40756,1
9844,2
52,2
21216,1
12402,0
35596,2
28221,2
33901,2
29156,1
36653,1
40786,2
17866,2
15345,2
32350,0
4563,1
10041,0
17400,1
18557,1
33355,2
7939,0
29370,0
18942,2
18172,0
769,1
34160,1
37647,1
1636,1
134,0
25551,0
10532,2
18820,0
8762,0
34254,2
8254,1
29717,1
12977,2
3618,2
15915,2
15217,0
29799,0
13933,2
7504,1
37225,1
15750,0
4714,0
30625,0
35883,0
8365,2
7390,0
27780,2
11327,1
7653,0
9278,0
33194,0
8273,0
27565,1
25850,2
319,2
33972,2
1853,2
10767,2
26566,2
33155,0
24633,0
35381,2
31567,1
367,2
22908,0
1996,0
14157,2
24657,1
36120,2
175,0
21013,0
16378,0
3263,0
8232,2
33739,0
35352,2
1857,0
31376,0
3737,2
2887,0
21247,0
11712,1
24730,2
4727,1
29272,0
31137,2
8400,1
24920,0
28245,1
450,2
6477,1
31193,2
4606,2
17127,2
28424,2
26226,2
12400,1
40620,2
13306,0
32969,0
29781,2
20196,1
24855,0
2088,0
24395,2
8692,1
39059,2
11482,2
35344,0
11381,0
32408,2
33745,0
39213,2
9368,2
23803,0
6178,2
34478,2
40501,2
21983,0
24550,2
1669,2
4671,2
11684,0
26688,0
6784,1
17517,0
18694,0
27527,2
25736,1
33448,1
17799,0
10945,0
12190,2
26860,1
12281,2
1896,0
3846,0
27692,0
20957,1
21968,2
26299,2
21150,0
21430,2
23177,2
2560,2
33873,2
10725,0
40458,1
8616,1
351,0
9714,2
18729,2
38856,2
28630,2
28375,0
37359,2
5336,0
22769,0
36594,2
22271,2
30954,2
1908,1
21714,1
33677,2
10008,2
41007,2
13591,1
9248,1
32042,2
5140,2
18602,0
15108,1
38695,0
33494,0
30169,2
13829,2
31544,2
40894,1
4357,0
8538,2
36818,1
37509,2
24397,2
10655,1
33776,1
23825,2
23618,0
21753,2
25704,2
20041,0
33497,2
33662,2
12986,1
10426,0
15391,2
31646,0
21468,0
31814,1
1280,2
31354,0
1906,1
20519,2
26943,0
8708,1
22939,2
20928,0
6237,1
335,2
35897,1
40515,1
4479,1
11478,0
26703,2
2831,2
15196,2
31301,0
10009,0
23682,2
9854,2
9707,2
32998,2
38517,2
2278,1
15972,0
687,1
38263,1
33378,2
783,1
31055,2
5978,2
35620,1
27583,2
39894,2
28558,1
3587,0
2687,0
14545,1
14318,2
7053,0
41070,0
37832,1
20423,2
10424,2
39859,1
36090,1
24059,2
15686,2
1885,1
22435,2
8208,2
22801,2
37460,2
14549,0
13406,2
11518,1
17461,0
34909,0
6562,1
33457,1
6387,2
35271,0
38486,1
6876,2
2736,0
35931,2
14200,1
13223,1
4430,0
426,2
20051,2
19463,1
16762,2
25848,0
33702,0
13782,0
27363,2
9465,1
7752,2
19472,2
33821,0
2359,2
23278,0
16872,1
5150,2
36223,2
18544,2
36791,2
27690,2
26908,1
25632,2
9216,1
36058,2
9253,0
7650,1
39088,0
22707,0
38439,2
10717,0
36061,0
38016,2
32681,0
21286,2
3615,1
1907,2
26594,2
19561,2
30404,2
10902,2
12385,2
23579,2
1934,0
24207,1
11726,0
30849,2
34732,1
23920,1
16291,0
25172,1
13714,2
23989,1
37146,2
18464,0
31002,0
5374,2
27832,2
38782,2
32354,0
34422,2
16230,2
27131,2
18117,2
5344,2
31007,2
25535,0
35145,2
39359,0
40570,1
12985,0
35790,1
29438,2
6827,1
14560,0
5955,0
1621,1
36040,2
4500,2
40609,1
18453,2
14571,0
10992,2
17343,1
26363,2
39665,2
20707,0
17205,1
921,0
36232,0
15576,0
33631,2
982,0
38260,0
33601,2
8812,2
20762,2
40470,2
11575,2
13921,0
23357,2
2304,0
14694,2
6094,2
17698,0
39588,1
10043,1
10670,2
33969,0
14310,2
39870,2
5878,0
19985,2
14401,0
6570,2
34331,1
29581,2
9058,1
34173,1
2771,0
33109,2
13523,2
18877,0
20378,2
32304,1
28901,1
33988,2
9105,2
31452,1
376,1
36306,1
40564,0
38264,0
25371,2
4793,1
37972,2
19721,2
186,1
9098,0
7610,2
41088,0
9654,0
33891,0
4668,2
22487,2
304,2
18938,2
454,1
25103,2
7230,2
37436,1
35578,2
7321,1
18703,2
1397,0
31611,2
10243,1
27899,0
11831,0
17334,0
3486,0
11909,0
10845,0
34472,1
35075,0
7116,0
15574,2
33777,1
16446,1
4601,1
27666,1
11000,0
35904,2
38211,2
2050,0
15497,1
7769,2
10400,0
10536,0
27949,2
3723,0
12495,2
29931,2
7047,0
26634,1
35332,2
34631,2
25234,1
3876,0
2745,1
34361,2
3821,2
25860,2
14022,2
6689,2
26356,2
3750,1
23303,1
14509,0
39849,0
12737,2
18966,1
28818,0
4011,0
36614,0
29787,2
5133,1
18141,0
9738,2
22919,1
16105,1
8414,0
111,0
21208,2
12651,1
10394,2
35361,2
8119,2
10178,1
31224,0
29852,1
40748,2
30042,0
337,2
10348,2
29962,2
22514,1
9372,0
10830,0
10086,2
12778,0
9221,2
22618,0
36409,2
23268,2
18728,1
38848,1
28662,1
17457,2
5896,2
13136,0
27708,0
29093,1
24523,2
10541,2
22611,1
37782,1
2126,2
5399,2
25085,0
37349,2
7058,2
30784,2
38590,1
28515,2
9036,2
4070,0
39739,0
18599,1
21114,0
35638,0
40828,2
12047,2
23002,0
10529,2
28789,0
3234,0
267,2
32626,2
11665,2
2002,0
32431,2
20546,2
21350,1
32772,0
25014,2
3376,1
25615,1
31178,1
18298,2
28887,2
6072,0
40255,0
26975,0
7050,0
19713,0
22175,2
30527,1
3965,2
38880,2
11824,2
13876,2
33312,2
30859,2
15699,2
36745,0
36975,0
26644,2
22582,1
29647,0
17552,2
15464,2
31158,2
19301,1
28561,2
4419,1
5880,2
12110,0
34169,0
2870,2
23966,1
7675,1
14687,0
36665,0
10137,1
4238,2
9866,0
40357,2
16197,0
36144,2
356,2
28623,2
32929,2
26524,0
7646,1
10352,0
13322,0
24155,1
14906,2
26073,2
20449,0
14023,1
13760,0
21400,1
21080,1
31844,0
40000,2
35473,1
8777,1
22269,1
39537,2
35588,2
29428,0
16918,2
39046,0
5525,2
8415,2
3005,0
14622,0
23877,2
904,0
8161,0
16021,2
7418,2
12564,2
37185,2
2750,1
34843,2
23403,2
9428,2
5022,2
4901,2
29072,2
38444,1
37176,0
38463,0
1213,2
24170,0
20675,0
1506,2
3896,1
18253,1
31519,0
29782,1
6564,0
18757,2
24534,2
22808,2
11688,2
12418,2
28021,1
36513,0
20424,2
20346,0
14446,2
7198,1
23591,2
9350,0
40410,0
36779,2
32708,2
21266,0
39242,0
26075,2
15209,1
27635,1
24978,1
12295,0
9266,1
29631,0
19108,0
16018,0
8609,2
37619,2
761,2
37684,0
29358,1
35191,1
9926,0
5889,2
24355,2
32011,2
6926,2
21281,2
11760,2
22669,2
7088,0
22314,2
36106,0
15393,2
31364,2
24575,1
25650,0
12735,0
25819,0
5420,0
36569,2
8019,1
38602,2
29713,0
16907,0
23502,0
10986,0
6843,2
29469,1
18558,0
19199,1
40295,2
19364,2
17535,0
19046,0
29650,1
27141,0
13610,2
21164,2
8564,0
32401,1
23234,1
8803,2
34098,0
4082,0
30395,0
12176,0
40145,2
17101,2
21919,2
36500,2
38241,2
3659,2
4108,1
32192,1
9502,0
7209,0
30974,1
24044,2
31802,0
6028,2
26581,2
20321,1
12096,2
2978,2
1899,0
36408,0
13391,2
7731,0
34897,0
32522,2
30313,1
25691,2
17479,0
23067,1
37487,1
21496,2
18721,2
4149,1
23991,2
32387,2
18681,0
39998,2
2001,1
1464,0
17089,1
14447,0
9977,1
30058,2
1347,1
28465,0
19049,0
37757,2
226,1
21340,2
18211,2
39995,0
7874,0
38054,2
31587,2
28545,0
14878,0
15641,1
11214,0
19875,2
21032,2
14880,1
9466,2
13241,0
36435,2
15470,0
13957,1
11123,0
1732,1
23238,2
9485,1
3675,0
7105,0
1467,1
8446,2
31441,0
7162,1
13524,2
41101,1
33021,2
26083,2
16454,0
11133,0
7645,1
4370,2
33351,0
23390,2
9245,0
11016,0
37843,2
13333,0
3515,0
21044,1
23653,2
16593,1
34128,0
24755,0
32243,0
3582,1
10813,2
29446,2
10186,0
28396,2
23092,2
30579,0
33816,2
16868,2
12150,0
27898,2
22893,2
6206,2
6851,0
9174,1
30017,0
17644,0
6054,0
17234,0
39413,2
1323,2
17856,2
22718,2
25667,0
9957,2
5091,2
26765,2
8652,2
7444,0
23583,1
5740,0
8476,1
683,0
39171,2
32535,2
38675,1
25974,0
7562,2
19790,2
12877,2
32107,1
4077,2
12084,2
33756,2
11523,2
31,1
12823,0
21615,2
39745,0
14225,0
17048,2
39552,1
2646,2
108,2
38691,2
6920,0
31170,1
32752,2
28941,2
36589,1
12323,1
32481,2
8986,0
31105,0
22089,0
26824,1
17272,2
31004,2
30051,0
25539,2
40666,2
7531,1
3988,0
39921,2
23845,2
14623,0
13408,2
762,2
39270,2
17562,1
27985,0
17576,0
27434,0
25910,0
40723,0
33084,0
35264,2
28749,2
30064,0
5461,2
9345,0
31092,2
37668,2
10242,0
32855,0
31448,2
38230,2
24518,1
11473,2
4135,1
1633,2
3948,2
2198,2
13286,2
35803,0
23879,0
19496,0
27803,0
30023,0
4113,0
39772,2
36586,1
40849,0
11943,2
22430,2
2095,0
925,2
8734,1
17921,2
38280,0
1856,1
26985,1
2841,0
21521,2
10953,2
24549,2
17213,2
8011,2
32370,0
22107,2
14686,2
22122,0
34548,1
29119,0
29485,0
38694,0
1634,0
20291,2
18206,2
16951,2
20606,2
37712,2
31150,0
14485,0
15146,0
36774,2
17464,1
21444,2
36643,2
24925,2
18412,0
7813,1
31229,0
7207,0
28700,1
37220,2
6946,0
16647,1
3114,1
22759,0
17292,0
18247,2
9511,2
28494,0
3440,0
39907,2
9515,0
26111,0
30892,2
14633,2
38224,2
35599,1
1819,1
40497,2
23844,2
37716,2
28389,0
5159,0
13706,1
22215,0
17508,1
22171,1
13445,2
3436,1
25645,0
2165,2
14905,2
35917,2
11140,2
38111,2
21530,1
2292,1
12801,0
736,0
33072,2
9149,2
11383,0
2107,0
11916,2
6521,0
8682,1
24218,0
8312,2
32429,1
7461,0
21526,0
3113,2
31189,1
23497,2
34393,2
34090,0
11574,2
2679,2
21421,2
5136,2
